CODESYS V3.5 SP11 Trace: Trace
C:\Users\hyd\TestStand\Codesys\LLC Working Version\Working Test Stand LLC.project
Timestamp(ms) gMain.CR2052.X2.Pin02.Aout gMain.CR2052.X4.Pin02.Aout gMain.CR2052.X6.Pin02.Aout gMain.CR2052.X2.Pin05.Aout gMain.CR2052.X4.Pin05.Aout gMain.CR2052.X6.Pin05.Aout gTestStand.PPaddlesA.Pressure gTestStand.PPaddlesB.Pressure gTestStand.PCarriageA.Pressure gTestStand.PCarriageB.Pressure gTestStand.PArmA.Pressure gTestStand.PArmB.Pressure ArmEncoder.In CarriageEncoder.In TestStandMain.ArmTestStandController.OpenLoopParams.udiCycleCount TestStandMain.CarriageTestStandController.OpenLoopParams.udiCycleCount TestStandMain.PaddlesTestStandController.OpenLoopParams.udiCycleCount 
472890 0 0 0 1400 0 0 -361.5 -362.25 693.75 693.75 -366.75 -366.75 4255 16694496 0 172 0
472990 0 0 0 1400 0 0 -361.5 -362.25 525.75 645 -366.75 -367.5 4255 16694496 0 172 0
473090 0 0 0 1400 0 0 -362.25 -362.25 344.25 2156.25 -366 -366.75 4254 16694208 0 172 0
473190 0 0 0 1400 0 0 -361.5 -361.5 690.75 989.25 -366 -366.75 4257 16692704 0 172 0
473290 0 0 0 1400 0 0 -361.5 -362.25 501.75 1124.25 -366.75 -367.5 4256 16691404 0 172 0
473390 0 0 0 1400 0 0 -361.5 -362.25 542.25 1056.75 -366.75 -367.5 4256 16689946 0 172 0
473490 0 0 0 1400 0 0 -362.25 -362.25 534.75 1044 -367.5 -367.5 4256 16688580 0 172 0
473590 0 0 0 1400 0 0 -362.25 -362.25 523.5 1152.75 -366.75 -367.5 4256 16687214 0 172 0
473690 0 0 0 1400 0 0 -362.25 -362.25 539.25 1076.25 -366.75 -366.75 4256 16685772 0 172 0
473790 0 0 0 1400 0 0 -362.25 -363 534 1051.5 -367.5 -367.5 4256 16684378 0 172 0
473890 0 0 0 1400 0 0 -361.5 -361.5 523.5 1162.5 -367.5 -366.75 4256 16683025 0 172 0
473990 0 0 0 1400 0 0 -362.25 -361.5 537.75 1114.5 -366.75 -366.75 4256 16681590 0 172 0
474090 0 0 0 0 0 0 -362.25 -362.25 537 1070.25 -366.75 -366.75 4256 16680192 0 173 0
474190 0 0 0 0 0 0 -361.5 -362.25 527.25 1098.75 -367.5 -366.75 4256 16678814 0 173 0
474290 0 0 0 0 0 0 -362.25 -361.5 531.75 1152 -366.75 -366.75 4256 16677430 0 173 0
474390 0 0 0 0 0 0 -361.5 -362.25 1215.75 672.75 -366.75 -367.5 4257 16676418 0 173 0
474490 0 0 0 0 0 0 -362.25 -363 855 850.5 -367.5 -367.5 4255 16676444 0 173 0
474590 0 0 0 0 0 0 -361.5 -361.5 785.25 785.25 -366.75 -367.5 4253 16676445 0 173 0
474690 1400 0 0 0 0 0 -362.25 -362.25 737.25 736.5 -367.5 -367.5 4253 16676444 0 173 0
474790 1400 0 0 0 0 0 -361.5 -362.25 700.5 699.75 -367.5 -366.75 4253 16676445 0 173 0
474890 1400 0 0 0 0 0 -362.25 -361.5 670.5 669 -366 -367.5 4253 16676445 0 173 0
474990 1400 0 0 0 0 0 -362.25 -361.5 640.5 528 -367.5 -367.5 4253 16676445 0 173 0
475090 1400 0 0 0 0 0 -362.25 -362.25 2353.5 445.5 -366.75 -366 4254 16676842 0 173 0
475190 1400 0 0 0 0 0 -361.5 -362.25 1041 642.75 -366.75 -366.75 4253 16678426 0 173 0
475290 1400 0 0 0 0 0 -361.5 -361.5 1024.5 520.5 -366.75 -366.75 4254 16679798 0 173 0
475390 1400 0 0 0 0 0 -361.5 -362.25 1165.5 524.25 -366 -366.75 4254 16681224 0 173 0
475490 1400 0 0 0 0 0 -360.75 -361.5 1160.25 537.75 -367.5 -368.25 4254 16682682 0 173 0
475590 1400 0 0 0 0 0 -361.5 -362.25 1082.25 539.25 -366.75 -367.5 4254 16684153 0 173 0
475690 1400 0 0 0 0 0 -361.5 -361.5 1095 531.75 -367.5 -369 4254 16685585 0 173 0
475790 1400 0 0 0 0 0 -361.5 -361.5 1118.25 529.5 -367.5 -367.5 4254 16687013 0 173 0
475890 1400 0 0 0 0 0 -362.25 -362.25 1113.75 533.25 -367.5 -366.75 4254 16688453 0 173 0
475990 1400 0 0 0 0 0 -362.25 -361.5 1107 535.5 -367.5 -367.5 4254 16689907 0 173 0
476090 1400 0 0 0 0 0 -361.5 -361.5 1096.5 534.75 -366.75 -366.75 4254 16691356 0 174 0
476190 0 0 0 0 0 0 -361.5 -362.25 1100.25 534 -366.75 -367.5 4254 16692780 0 174 0
476290 0 0 0 0 0 0 -361.5 -361.5 1118.25 532.5 -367.5 -366.75 4254 16694220 0 174 0
476390 0 0 0 0 0 0 -362.25 -361.5 804 1125 -367.5 -368.25 4254 16695111 0 174 0
476490 0 0 0 0 0 0 -362.25 -362.25 888 867.75 -367.5 -367.5 4254 16695064 0 174 0
476590 0 0 0 0 0 0 -362.25 -363 812.25 802.5 -366.75 -367.5 4255 16695060 0 174 0
476690 0 0 0 1400 0 0 -362.25 -362.25 757.5 756.75 -366.75 -366.75 4254 16695060 0 174 0
476790 0 0 0 1400 0 0 -361.5 -363 717 716.25 -366 -367.5 4254 16695060 0 174 0
476890 0 0 0 1400 0 0 -362.25 -362.25 681.75 681 -367.5 -367.5 4254 16695060 0 174 0
476990 0 0 0 1400 0 0 -361.5 -361.5 539.25 572.25 -366.75 -367.5 4254 16695060 0 174 0
477090 0 0 0 1400 0 0 -362.25 -362.25 297 1902.75 -366.75 -367.5 4253 16694801 0 174 0
477190 0 0 0 1400 0 0 -362.25 -361.5 658.5 953.25 -366.75 -366.75 4257 16693279 0 174 0
477290 0 0 0 1400 0 0 -362.25 -361.5 507 1177.5 -366.75 -367.5 4256 16692003 0 174 0
477390 0 0 0 1400 0 0 -361.5 -362.25 554.25 999.75 -367.5 -367.5 4257 16690532 0 174 0
477490 0 0 0 1400 0 0 -361.5 -362.25 528 1041 -367.5 -368.25 4257 16689185 0 174 0
477590 0 0 0 1400 0 0 -362.25 -362.25 527.25 1171.5 -366.75 -367.5 4257 16687801 0 174 0
477690 0 0 0 1400 0 0 -361.5 -362.25 546 1010.25 -366.75 -367.5 4257 16686356 0 174 0
477790 0 0 0 1400 0 0 -361.5 -361.5 517.5 1078.5 -367.5 -367.5 4257 16685015 0 174 0
477890 0 0 0 1400 0 0 -360.75 -361.5 543 1120.5 -366.75 -367.5 4256 16683591 0 174 0
477990 0 0 0 1400 0 0 -361.5 -361.5 549 999 -367.5 -368.25 4257 16682176 0 174 0
478090 0 0 0 1400 0 0 -361.5 -362.25 522 1266 -368.25 -367.5 4256 16680840 0 174 0
478190 0 0 0 0 0 0 -361.5 -361.5 567.75 939 -367.5 -366.75 4257 16679368 0 175 0
478290 0 0 0 0 0 0 -362.25 -361.5 486 1205.25 -366.75 -366.75 4257 16678072 0 175 0
478390 0 0 0 0 0 0 -361.5 -361.5 1202.25 674.25 -366.75 -366.75 4258 16676939 0 175 0
478490 0 0 0 0 0 0 -361.5 -361.5 866.25 859.5 -367.5 -367.5 4256 16676957 0 175 0
478590 0 0 0 0 0 0 -361.5 -361.5 796.5 795 -367.5 -367.5 4253 16676957 0 175 0
478690 1400 0 0 0 0 0 -361.5 -361.5 748.5 748.5 -367.5 -368.25 4253 16676957 0 175 0
478790 1400 0 0 0 0 0 -360.75 -361.5 707.25 707.25 -367.5 -367.5 4253 16676957 0 175 0
478890 1400 0 0 0 0 0 -361.5 -361.5 678 675.75 -367.5 -367.5 4253 16676957 0 175 0
478990 1400 0 0 0 0 0 -361.5 -361.5 645.75 525 -366.75 -367.5 4253 16676957 0 175 0
479090 1400 0 0 0 0 0 -361.5 -361.5 2334.75 466.5 -366.75 -368.25 4255 16677394 0 175 0
479190 1400 0 0 0 0 0 -361.5 -361.5 1032.75 629.25 -366.75 -367.5 4253 16678968 0 175 0
479290 1400 0 0 0 0 0 -360.75 -361.5 1033.5 520.5 -366.75 -367.5 4254 16680353 0 175 0
479390 1400 0 0 0 0 0 -361.5 -361.5 1169.25 518.25 -366.75 -366.75 4254 16681764 0 175 0
479490 1400 0 0 0 0 0 -362.25 -361.5 1114.5 543 -366.75 -367.5 4254 16683236 0 175 0
479590 1400 0 0 0 0 0 -361.5 -361.5 1043.25 541.5 -366.75 -367.5 4254 16684716 0 175 0
479690 1400 0 0 0 0 0 -361.5 -362.25 1122.75 518.25 -366.75 -368.25 4254 16686106 0 175 0
479790 1400 0 0 0 0 0 -362.25 -361.5 1151.25 533.25 -367.5 -367.5 4254 16687627 0 175 0
479890 1400 0 0 0 0 0 -362.25 -362.25 1082.25 539.25 -366.75 -366.75 4254 16689102 0 175 0
479990 1400 0 0 0 0 0 -361.5 -361.5 1086 534 -367.5 -366.75 4254 16690542 0 175 0
480090 1400 0 0 0 0 0 -361.5 -362.25 1108.5 531 -366 -366 4254 16691966 0 175 0
480190 0 0 0 0 0 0 -361.5 -361.5 1124.25 533.25 -366.75 -366.75 4254 16693390 0 176 0
480290 0 0 0 0 0 0 -360.75 -360.75 1108.5 535.5 -367.5 -366.75 4254 16694843 0 176 0
480390 0 0 0 0 0 0 -361.5 -361.5 1119 533.25 -366.75 -367.5 4254 16696287 0 176 0
480490 0 0 0 0 0 0 -361.5 -361.5 748.5 588 -366.75 -367.5 4255 16697051 0 176 0
480590 0 0 0 0 0 0 -361.5 -362.25 677.25 661.5 -366 -366 4254 16697048 0 176 0
480690 0 0 0 1400 0 0 -361.5 -361.5 653.25 642 -366.75 -367.5 4258 16697045 0 176 0
480790 0 0 0 1400 0 0 -362.25 -362.25 630 625.5 -366.75 -367.5 4259 16697045 0 176 0
480890 0 0 0 1400 0 0 -361.5 -361.5 615 612 -366 -367.5 4259 16697045 0 176 0
480990 0 0 0 1400 0 0 -361.5 -361.5 601.5 600.75 -366.75 -367.5 4259 16697045 0 176 0
481090 0 0 0 1400 0 0 -361.5 -361.5 465 847.5 -366.75 -366.75 4259 16697045 0 176 0
481190 0 0 0 1400 0 0 -360.75 -361.5 525.75 2114.25 -366.75 -367.5 4258 16696400 0 176 0
481290 0 0 0 1400 0 0 -361.5 -361.5 567 951.75 -366.75 -367.5 4262 16694892 0 176 0
481390 0 0 0 1400 0 0 -361.5 -361.5 530.25 1185.75 -366.75 -366.75 4260 16693532 0 176 0
481490 0 0 0 1400 0 0 -362.25 -362.25 554.25 1001.25 -367.5 -366.75 4261 16692102 0 176 0
481590 0 0 0 1400 0 0 -361.5 -362.25 526.5 1030.5 -368.25 -367.5 4261 16690742 0 176 0
481690 0 0 0 1400 0 0 -362.25 -361.5 536.25 1158 -367.5 -366.75 4261 16689345 0 176 0
481790 0 0 0 1400 0 0 -361.5 -361.5 550.5 956.25 -366.75 -367.5 4261 16687899 0 176 0
481890 0 0 0 1400 0 0 -361.5 -361.5 490.5 1215 -367.5 -366.75 4261 16686579 0 176 0
481990 0 0 0 1400 0 0 -361.5 -361.5 558.75 983.25 -367.5 -366 4260 16685116 0 176 0
482090 0 0 0 1400 0 0 -361.5 -361.5 515.25 1032.75 -366.75 -366.75 4261 16683758 0 176 0
482190 0 0 0 0 0 0 -361.5 -362.25 528.75 1250.25 -366.75 -366 4260 16682382 0 177 0
482290 0 0 0 0 0 0 -361.5 -362.25 560.25 981 -366.75 -367.5 4261 16680935 0 177 0
482390 0 0 0 0 0 0 -361.5 -361.5 496.5 1134.75 -367.5 -366.75 4261 16679625 0 177 0
482490 0 0 0 0 0 0 -361.5 -362.25 1226.25 664.5 -366.75 -367.5 4262 16678417 0 177 0
482590 0 0 0 0 0 0 -361.5 -361.5 876.75 861 -367.5 -367.5 4259 16678423 0 177 0
482690 1400 0 0 0 0 0 -361.5 -361.5 798 795 -367.5 -368.25 4254 16678422 0 177 0
482789 1400 0 0 0 0 "" "" "" "" "" "" "" "" "" "" "" ""
482790 "" "" "" "" "" 0 -361.5 -362.25 749.25 749.25 -367.5 -367.5 4255 16678422 0 177 0
482890 1400 0 0 0 0 0 -360.75 -361.5 711 708.75 -366 -366.75 4255 16678422 0 177 0
482990 1400 0 0 0 0 0 -363 -362.25 679.5 678 -367.5 -367.5 4255 16678422 0 177 0
483090 1400 0 0 0 0 0 -362.25 -362.25 775.5 488.25 -366 -366.75 4255 16678422 0 177 0
483190 1400 0 0 0 0 0 -362.25 -362.25 2358 451.5 -366.75 -366.75 4257 16678938 0 177 0
483290 1400 0 0 0 0 0 -361.5 -361.5 1038 618.75 -368.25 -367.5 4255 16680513 0 177 0
483390 1400 0 0 0 0 0 -362.25 -362.25 1106.25 522 -367.5 -367.5 4256 16681899 0 177 0
483490 1400 0 0 0 0 0 -361.5 -362.25 1113 533.25 -367.5 -367.5 4256 16683347 0 177 0
483590 1400 0 0 0 0 0 -362.25 -362.25 1107 534 -366.75 -367.5 4256 16684794 0 177 0
483690 1400 0 0 0 0 0 -362.25 -362.25 1101.75 532.5 -366.75 -367.5 4256 16686248 0 177 0
483790 1400 0 0 0 0 0 -362.25 -363 1098.75 531.75 -367.5 -367.5 4256 16687685 0 177 0
483890 1400 0 0 0 0 0 -361.5 -362.25 1105.5 531.75 -367.5 -367.5 4256 16689125 0 177 0
483990 1400 0 0 0 0 0 -362.25 -362.25 1110 532.5 -367.5 -367.5 4256 16690572 0 177 0
484090 1400 0 0 0 0 0 -361.5 -361.5 1098 534.75 -367.5 -368.25 4256 16692018 0 177 0
484190 1400 0 0 0 0 0 -361.5 -361.5 1102.5 533.25 -367.5 -367.5 4256 16693464 0 178 0
484290 0 0 0 0 0 0 -362.25 -361.5 1110 532.5 -366.75 -367.5 4256 16694898 0 178 0
484390 0 0 0 0 0 0 -361.5 -362.25 1135.5 530.25 -368.25 -367.5 4256 16696318 0 178 0
484490 920 0 0 0 0 0 -361.5 -362.25 1191.75 610.5 -366.75 -367.5 4257 16697058 0 178 0
484590 920 0 0 0 0 0 -361.5 -362.25 958.5 810 -367.5 -366.75 4256 16697054 0 178 0
484690 920 0 0 0 0 0 -361.5 -362.25 822 795 -366.75 -367.5 4260 16697051 0 178 0
484790 920 0 0 0 0 0 -361.5 -362.25 747.75 745.5 -366.75 -367.5 4261 16697051 0 178 0
484890 920 0 0 0 0 0 -362.25 -362.25 820.5 478.5 -366.75 -368.25 4261 16697051 0 178 0
484990 920 0 0 0 0 0 -362.25 -362.25 2881.5 288.75 -367.5 -368.25 4261 16697068 0 178 0
485090 920 0 0 0 0 0 -362.25 -362.25 2900.25 244.5 -366.75 -367.5 4261 16697070 0 178 0
485190 920 0 0 0 0 0 -363 -362.25 2905.5 233.25 -366 -366 4261 16697069 0 178 0
485290 920 0 0 0 0 0 -363 -362.25 2908.5 227.25 -366.75 -366.75 4261 16697070 0 178 0
485389 920 0 0 0 0 0 "" "" "" "" "" "" "" "" "" "" ""
485390 "" "" "" "" "" "" -361.5 -361.5 2909.25 225.75 -367.5 -367.5 4261 16697069 0 178 0
485489 920 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
485490 "" "" 0 0 0 0 -361.5 -361.5 2908.5 224.25 -366.75 -366.75 4261 16697070 0 178 0
485590 920 0 0 0 0 0 -362.25 -362.25 2907.75 222.75 -366 -366.75 4261 16697070 0 178 0
485690 0 0 0 759 0 0 -363 -361.5 2907.75 222 -366.75 -367.5 4261 16697070 0 178 0
485790 0 0 0 759 0 0 -362.25 -361.5 2906.25 221.25 -367.5 -367.5 4261 16697070 0 178 0
485890 0 0 0 759 0 0 -361.5 -362.25 1387.5 763.5 -366 -366.75 4261 16697061 0 178 0
485990 0 0 0 759 0 0 -362.25 -362.25 1080.75 939.75 -366.75 -366.75 4261 16697056 0 178 0
486090 0 0 0 759 0 0 -361.5 -362.25 471 840.75 -366.75 -366.75 4261 16697053 0 178 0
486190 0 0 0 759 0 0 -363 -362.25 532.5 1286.25 -366.75 -366.75 4260 16696702 0 178 0
486290 0 0 0 759 0 0 -361.5 -361.5 550.5 981.75 -366.75 -367.5 4262 16696205 0 178 0
486390 0 0 0 759 0 0 -361.5 -361.5 519.75 1024.5 -367.5 -366.75 4261 16695777 0 178 0
486490 0 0 0 759 0 0 -362.25 -363 530.25 996.75 -366 -367.5 4261 16695370 0 178 0
486590 0 0 0 759 0 0 -362.25 -361.5 528.75 973.5 -366 -366.75 4261 16694953 0 178 0
486690 0 0 0 759 0 0 -362.25 -362.25 522.75 1011 -367.5 -366.75 4261 16694547 0 178 0
486790 0 0 0 759 0 0 -362.25 -362.25 529.5 973.5 -366.75 -366.75 4261 16694126 0 178 0
486890 0 0 0 759 0 0 -362.25 -362.25 521.25 996.75 -366 -366.75 4261 16693728 0 178 0
486990 0 0 0 759 0 0 -362.25 -363 528.75 969 -366.75 -366.75 4261 16693300 0 178 0
487090 0 0 0 759 0 0 -362.25 -362.25 526.5 981 -366.75 -366.75 4261 16692893 0 178 0
487190 0 0 0 759 0 0 -362.25 -362.25 529.5 934.5 -366.75 -366 4261 16692460 0 178 0
487290 0 0 0 759 0 0 -362.25 -362.25 522.75 959.25 -366.75 -367.5 4261 16692050 0 178 0
487390 0 0 0 759 0 0 -361.5 -362.25 527.25 936 -367.5 -366.75 4261 16691624 0 178 0
487490 0 0 0 759 0 0 -362.25 -361.5 516 985.5 -366.75 -367.5 4261 16691211 0 178 0
487590 0 0 0 759 0 0 -362.25 -362.25 531 960.75 -366.75 -366.75 4261 16690778 0 178 0
487690 0 0 0 759 0 0 -361.5 -361.5 518.25 1014.75 -366.75 -367.5 4261 16690372 0 178 0
487790 0 0 0 759 0 0 -362.25 -361.5 531 983.25 -366.75 -367.5 4261 16689956 0 178 0
487890 0 0 0 759 0 0 -361.5 -361.5 528.75 969 -366 -366 4261 16689538 0 178 0
487990 0 0 0 759 0 0 -360.75 -361.5 527.25 1008 -366 -366 4261 16689124 0 178 0
488090 0 0 0 759 0 0 -360.75 -361.5 532.5 952.5 -366 -366 4261 16688700 0 178 0
488190 0 0 0 759 0 0 -361.5 -362.25 528 963 -365.25 -366 4261 16688289 0 178 0
488290 0 0 0 759 0 0 -361.5 -362.25 528.75 963.75 -365.25 -366 4261 16687868 0 178 0
488390 0 0 0 759 0 0 -361.5 -362.25 525.75 999 -366 -366 4261 16687451 0 178 0
488490 0 0 0 759 0 0 -361.5 -362.25 523.5 998.25 -366 -366.75 4261 16687027 0 178 0
488590 0 0 0 759 0 0 -362.25 -362.25 528.75 995.25 -366 -366.75 4261 16686618 0 178 0
488690 0 0 0 759 0 0 -362.25 -362.25 523.5 1008.75 -366.75 -366.75 4261 16686206 0 178 0
488790 0 0 0 759 0 0 -362.25 -363 528 1002 -366.75 -366 4261 16685795 0 178 0
488890 0 0 0 759 0 0 -362.25 -363 528 988.5 -366 -366.75 4261 16685379 0 178 0
488990 0 0 0 759 0 0 -361.5 -361.5 520.5 1011 -366 -366 4261 16684974 0 178 0
489090 0 0 0 759 0 0 -362.25 -361.5 531.75 965.25 -366 -366 4261 16684548 0 178 0
489190 0 0 0 759 0 0 -361.5 -361.5 515.25 1022.25 -366 -366.75 4261 16684144 0 178 0
489290 0 0 0 759 0 0 -362.25 -362.25 530.25 996 -367.5 -366 4261 16683723 0 178 0
489389 0 0 0 759 0 0 -362.25 -361.5 525.75 1014.75 -366 -366.75 4261 16683311 0 178 0
489490 0 0 0 759 0 0 -362.25 -362.25 525.75 1013.25 -366 -366.75 4261 16682893 0 178 0
489590 0 0 0 759 0 0 -362.25 -362.25 521.25 1049.25 -366.75 -366.75 4261 16682492 0 178 0
489690 0 0 0 759 0 0 -362.25 -362.25 531.75 995.25 -366.75 -366.75 4261 16682074 0 178 0
489789 0 0 0 759 0 0 -362.25 -363 524.25 1026.75 -366.75 -366.75 4261 16681654 0 178 0
489890 0 0 0 759 0 0 -362.25 -363 528.75 996.75 -366 -366 4261 16681235 0 178 0
489989 0 0 0 759 0 0 -362.25 -362.25 522.75 1011.75 "" "" "" "" "" "" ""
489990 "" "" "" "" "" "" "" "" "" "" -366.75 -366 4261 16680826 0 178 0
490090 0 0 0 759 0 0 -361.5 -361.5 532.5 976.5 -366 -366 4261 16680401 0 178 0
490189 0 0 0 759 0 0 "" "" "" "" "" "" "" "" "" "" ""
490190 "" "" "" "" "" "" -362.25 -363 519 1035.75 -366.75 -366.75 4261 16679995 0 178 0
490290 0 0 0 759 0 0 -362.25 -362.25 532.5 987.75 -366 -366 4261 16679571 0 178 0
490390 0 0 0 759 0 0 -361.5 -361.5 516 1034.25 -366.75 -366.75 4261 16679166 0 178 0
490490 0 0 0 759 0 0 -362.25 -362.25 532.5 990.75 -366.75 -366.75 4261 16678749 0 178 0
490590 0 0 0 759 0 0 -362.25 -362.25 518.25 1035 -367.5 -367.5 4261 16678342 0 178 0
490690 0 0 0 759 0 0 -361.5 -361.5 531 1009.5 -367.5 -367.5 4261 16677925 0 178 0
490790 0 0 0 759 0 0 -362.25 -362.25 521.25 1027.5 -367.5 -367.5 4261 16677518 0 178 0
490890 0 0 0 759 0 0 -363 -362.25 530.25 976.5 -367.5 -366 4261 16677098 0 178 0
490990 0 0 0 759 0 0 -362.25 -362.25 522 1034.25 -366.75 -366.75 4261 16676688 0 178 0
491089 0 0 0 759 0 0 -361.5 -361.5 540 933 -366.75 "" "" "" "" "" ""
491090 "" "" "" "" "" "" "" "" "" "" "" -366.75 4261 16676259 0 178 0
491189 0 0 0 759 0 0 -362.25 -362.25 520.5 "" "" "" "" "" "" "" ""
491190 "" "" "" "" "" "" "" "" "" 1036.5 -366.75 -366.75 4261 16675853 0 178 0
491290 0 0 0 759 0 0 -361.5 -362.25 535.5 960.75 -366.75 -366 4261 16675427 0 178 0
491389 0 0 0 759 "" "" "" "" "" "" "" "" "" "" "" "" ""
491390 "" "" "" "" 0 0 -362.25 -362.25 510.75 1052.25 -366.75 -366 4261 16675027 0 178 0
491490 0 0 0 759 0 0 -362.25 -362.25 534.75 984 -366.75 -366 4261 16674601 0 178 0
491590 0 0 0 759 0 0 -361.5 -362.25 515.25 1066.5 -366.75 -366 4261 16674203 0 178 0
491690 0 0 0 759 0 0 -361.5 -361.5 538.5 934.5 -367.5 -366.75 4261 16673777 0 178 0
491789 0 0 0 759 0 0 -362.25 -363 516 1049.25 -366.75 -366.75 4261 "" "" "" ""
491790 "" "" "" "" "" "" "" "" "" "" "" "" "" 16673377 0 178 0
491889 0 0 0 759 0 "" "" "" "" "" "" "" "" "" "" "" ""
491890 "" "" "" "" "" 0 -361.5 -362.25 535.5 963.75 -366.75 -366.75 4261 16672954 0 178 0
491989 0 0 0 759 0 0 -361.5 -361.5 524.25 995.25 -366 -367.5 4261 "" "" "" ""
491990 "" "" "" "" "" "" "" "" "" "" "" "" "" 16672547 0 178 0
492089 0 0 0 759 0 0 -362.25 -362.25 537 927.75 -367.5 -366.75 4261 16672114 0 178 0
492189 0 0 0 759 0 0 -361.5 -362.25 522.75 952.5 -366.75 -366.75 "" "" "" "" ""
492190 "" "" "" "" "" "" "" "" "" "" "" "" 4261 16671701 0 178 0
492289 0 0 0 759 0 0 -361.5 "" "" "" "" "" "" "" "" "" ""
492290 "" "" "" "" "" "" "" -361.5 527.25 1002 -367.5 -366.75 4261 16671285 0 178 0
492389 0 0 0 759 0 0 -361.5 -362.25 530.25 966 -366.75 -365.25 4261 16670866 0 178 0
492490 0 0 0 759 0 0 -362.25 -361.5 528 1011.75 -365.25 -365.25 4261 16670452 0 178 0
492589 0 0 0 759 0 "" "" "" "" "" "" "" "" "" "" "" ""
492590 "" "" "" "" "" 0 -361.5 -360.75 531 999.75 -366.75 -366.75 4261 16670043 0 178 0
492690 0 0 0 759 0 0 -361.5 -361.5 528.75 976.5 -367.5 -366.75 4261 16669625 0 178 0
492790 0 0 0 759 0 0 -361.5 -360.75 528.75 965.25 -367.5 -367.5 4261 16669207 0 178 0
492889 0 0 0 759 0 0 -361.5 -361.5 465 1211.25 -366.75 -366.75 4261 16668820 0 178 0
492989 0 0 0 759 0 0 -362.25 -361.5 485.25 1849.5 -366.75 -367.5 4261 16668540 0 178 0
493089 0 0 0 759 0 0 -362.25 -362.25 502.5 2182.5 -366.75 -367.5 4261 16668468 0 178 0
493189 0 0 0 759 0 0 -361.5 -362.25 510.75 2198.25 -367.5 -368.25 "" "" "" "" ""
493190 "" "" "" "" "" "" "" "" "" "" "" "" 4261 16668468 0 178 0
493289 920 0 0 0 0 0 -361.5 -362.25 510 2205.75 -366.75 -368.25 4261 16668468 0 178 0
493389 920 0 0 0 0 0 -361.5 -362.25 "" "" "" "" "" "" "" "" ""
493390 "" "" "" "" "" "" "" "" 511.5 2197.5 -366.75 -366.75 4261 16668467 0 178 0
493489 920 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
493490 "" 0 0 0 0 0 -362.25 -361.5 844.5 1269 -367.5 -366 4261 16668510 0 178 0
493589 920 0 0 0 0 0 -362.25 -362.25 544.5 552.75 -367.5 -367.5 4262 16668704 "" "" ""
493590 "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0 178 0
493689 920 0 0 0 0 0 -361.5 -361.5 1437.75 370.5 -366.75 -367.5 4262 16669166 0 178 0
493790 920 0 0 0 0 0 -361.5 -361.5 948 626.25 -367.5 -366 4261 16670240 0 178 0
493889 920 0 0 0 0 0 -361.5 "" "" "" "" "" "" "" "" "" ""
493890 "" "" "" "" "" "" "" -361.5 875.25 534 -366.75 -366.75 4261 16671101 0 178 0
493990 920 0 0 0 0 0 -361.5 -361.5 1014 498 -366.75 -366 4261 16671946 0 178 0
494090 920 0 0 0 0 0 -361.5 -362.25 856.5 542.25 -366.75 -366.75 4261 16672823 0 178 0
494190 920 0 0 0 0 0 -361.5 -361.5 984.75 504 -366.75 -367.5 4261 16673657 0 178 0
494290 920 0 0 0 0 0 -362.25 -361.5 927.75 535.5 -366.75 -366.75 4261 16674522 0 178 0
494390 920 0 0 0 0 0 -361.5 -362.25 954.75 522 -366.75 -366.75 4261 16675359 0 178 0
494490 920 0 0 0 0 0 -361.5 -361.5 939 537.75 -366.75 -366.75 4261 16676225 0 178 0
494590 920 0 0 0 0 0 -361.5 -363 945 522 -367.5 -366.75 4261 16677061 0 178 0
494690 920 0 0 0 0 0 -361.5 -361.5 989.25 531.75 -366.75 -366.75 4261 16677916 0 178 0
494790 920 0 0 0 0 0 -362.25 -362.25 911.25 534.75 -367.5 -366.75 4261 16678777 0 178 0
494890 920 0 0 0 0 0 -362.25 -361.5 1009.5 522.75 -365.25 -367.5 4261 16679610 0 178 0
494989 920 0 0 0 0 0 -361.5 -361.5 934.5 534.75 -366.75 -367.5 4261 16680458 0 178 0
495089 920 0 0 0 0 0 -361.5 -361.5 1038 519 -368.25 -368.25 4261 "" "" "" ""
495090 "" "" "" "" "" "" "" "" "" "" "" "" "" 16681293 0 178 0
495190 920 0 0 0 0 0 -361.5 -361.5 921 536.25 -367.5 -368.25 4261 16682152 0 178 0
495290 920 0 0 0 0 0 -361.5 -360.75 1050.75 515.25 -367.5 -367.5 4261 16682969 0 178 0
495390 920 0 0 0 0 0 -361.5 -360.75 907.5 541.5 -366.75 -367.5 4261 16683840 0 178 0
495489 920 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
495490 "" "" 0 0 0 0 -361.5 -361.5 1040.25 506.25 -367.5 -368.25 4261 16684665 0 178 0
495589 920 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
495590 "" "" 0 0 0 0 -360.75 -361.5 918.75 541.5 -367.5 -367.5 4261 16685572 0 178 0
495689 920 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
495690 "" 0 0 0 0 0 -361.5 -361.5 1041.75 505.5 -368.25 -367.5 4261 16686403 0 178 0
495789 920 0 0 0 0 0 "" "" "" "" "" "" "" "" "" "" ""
