CODESYS V3.5 SP11 Trace: Trace
C:\Users\hyd\TestStand\Codesys\LLC Stable Version\Stable TestStand LLC.project
Timestamp(ms) gMain.CR2052.X2.Pin02.Aout gMain.CR2052.X4.Pin02.Aout gMain.CR2052.X6.Pin02.Aout gMain.CR2052.X2.Pin05.Aout gMain.CR2052.X4.Pin05.Aout gMain.CR2052.X6.Pin05.Aout gTestStand.PPaddlesA.Pressure gTestStand.PPaddlesB.Pressure gTestStand.PCarriageA.Pressure gTestStand.PCarriageB.Pressure gTestStand.PArmA.Pressure gTestStand.PArmB.Pressure ArmEncoder.In CarriageEncoder.In TestStandMain.ArmTestStandController.OpenLoopParams.udiCycleCount TestStandMain.CarriageTestStandController.OpenLoopParams.udiCycleCount TestStandMain.PaddlesTestStandController.OpenLoopParams.udiCycleCount 
237683 0 0 0 1400 0 0 -367.5 -367.5 559.5 1410.75 -365.25 -365.25 4284 16686017 0 90 0
237783 0 0 0 1400 0 0 -367.5 -366.75 640.5 1346.25 -365.25 -366 4284 16684580 0 90 0
237884 0 0 0 1400 0 0 -367.5 -367.5 646.5 1043.25 -364.5 -365.25 4286 16683188 0 90 0
237983 0 0 0 1400 0 0 -367.5 -367.5 594 1293 -365.25 -365.25 4285 16681955 0 90 0
238083 0 0 0 1400 0 0 -366.75 -367.5 633 1370.25 -364.5 -365.25 4284 16680538 0 90 0
238183 0 0 0 0 0 0 -367.5 -367.5 639.75 1083 -365.25 -365.25 4286 16679153 0 91 0
238283 0 0 0 0 0 0 -367.5 -367.5 627.75 1273.5 -365.25 -364.5 4285 16677894 0 91 0
238383 0 0 0 0 0 0 -367.5 -367.5 983.25 615.75 -365.25 -364.5 4286 16676669 0 91 0
238483 0 0 0 0 0 0 -366.75 -367.5 1010.25 855.75 -364.5 -365.25 4283 16676506 0 91 0
238583 0 0 0 0 0 0 -366.75 -367.5 920.25 871.5 -365.25 -365.25 4280 16676508 0 91 0
238683 1400 0 0 0 0 0 -367.5 -367.5 895.5 849.75 -366 -366 4281 16676508 0 91 0
238783 1400 0 0 0 0 0 -366.75 -367.5 860.25 839.25 -365.25 -366 4281 16676508 0 91 0
238883 1400 0 0 0 0 0 -366.75 -366.75 839.25 825 -365.25 -365.25 4281 16676507 0 91 0
238983 1400 0 0 0 0 0 -366.75 -367.5 813.75 807.75 -365.25 -364.5 4281 16676507 0 91 0
239083 1400 0 0 0 0 0 -367.5 -367.5 797.25 795 -365.25 -365.25 4281 16676507 0 91 0
239183 1400 0 0 0 0 0 -368.25 -366.75 971.25 576 -365.25 -365.25 4281 16676509 0 91 0
239283 1400 0 0 0 0 0 -366.75 -367.5 2319 572.25 -365.25 -364.5 4281 16677237 0 91 0
239383 1400 0 0 0 0 0 -367.5 -366.75 1065.75 713.25 -365.25 -365.25 4280 16678806 0 91 0
239483 1400 0 0 0 0 0 -367.5 -367.5 1107 630.75 -364.5 -366 4281 16680101 0 91 0
239583 1400 0 0 0 0 0 -368.25 -367.5 1467 602.25 -364.5 -364.5 4282 16681393 0 91 0
239683 1400 0 0 0 0 0 -367.5 -367.5 1191.75 641.25 -365.25 -364.5 4281 16682914 0 91 0
239783 1400 0 0 0 0 0 -366.75 -366.75 1191.75 639 -365.25 -365.25 4281 16684279 0 91 0
239883 1400 0 0 0 0 0 -367.5 -367.5 1284 630 -365.25 -364.5 4281 16685582 0 91 0
239983 0 0 0 0 0 0 -367.5 -367.5 1269 628.5 -365.25 -365.25 4281 16686942 0 92 0
240083 0 0 0 0 0 0 -367.5 -367.5 1263.75 626.25 -364.5 -364.5 4281 16688317 0 92 0
240183 0 0 0 0 0 0 -366 -367.5 1266.75 629.25 -364.5 -365.25 4281 16689676 0 92 0
240283 0 0 0 0 0 0 -367.5 -367.5 657.75 729.75 -365.25 -365.25 4281 16690946 0 92 0
240383 0 0 0 0 0 0 -367.5 -367.5 1068 1062.75 -365.25 -365.25 4280 16691021 0 92 0
240483 0 0 0 1400 0 0 -367.5 -366.75 1051.5 999 -365.25 -365.25 4282 16691020 0 92 0
240583 0 0 0 1400 0 0 -367.5 -366.75 993 986.25 -365.25 -365.25 4282 16691022 0 92 0
240683 0 0 0 1400 0 0 -367.5 -367.5 962.25 956.25 -365.25 -365.25 4282 16691021 0 92 0
240783 0 0 0 1400 0 0 -367.5 -367.5 931.5 929.25 -365.25 -366 4282 16691021 0 92 0
240883 0 0 0 1400 0 0 -366.75 -366.75 906.75 905.25 -364.5 -364.5 4282 16691021 0 92 0
240983 0 0 0 1400 0 0 -367.5 -368.25 639 675.75 -364.5 -365.25 4282 16691021 0 92 0
241083 0 0 0 1400 0 0 -367.5 -367.5 427.5 1740.75 -365.25 -365.25 4282 16690868 0 92 0
241183 0 0 0 1400 0 0 -367.5 -367.5 828 1273.5 -364.5 -365.25 4282 16689430 0 92 0
241283 0 0 0 1400 0 0 -367.5 -367.5 642 1010.25 -365.25 -364.5 4284 16688116 0 92 0
241383 0 0 0 1400 0 0 -366.75 -367.5 566.25 1379.25 -364.5 -365.25 4283 16686897 0 92 0
241483 0 0 0 1400 0 0 -366.75 -367.5 636 1399.5 -366 -365.25 4283 16685450 0 92 0
241583 0 0 0 1400 0 0 -366.75 -366.75 637.5 1091.25 -366 -365.25 4285 16684068 0 92 0
241683 0 0 0 1400 0 0 -366.75 -367.5 583.5 1362.75 -365.25 -366 4284 16682833 0 92 0
241783 0 0 0 1400 0 0 -367.5 -367.5 633.75 1315.5 -365.25 -366 4284 16681428 0 93 0
241883 0 0 0 0 0 0 -367.5 -366.75 636.75 1112.25 -365.25 -365.25 4285 16680032 0 93 0
241983 0 0 0 0 0 0 -367.5 -367.5 624.75 1262.25 -365.25 -365.25 4285 16678769 0 93 0
242083 0 0 0 0 0 0 -367.5 -368.25 807.75 595.5 -366 -366 4285 16677655 0 93 0
242183 0 0 0 0 0 0 -367.5 -367.5 1059.75 882.75 -365.25 -366 4283 16677596 0 93 0
242283 0 0 0 0 0 0 -367.5 -366.75 949.5 906.75 -364.5 -365.25 4282 16677598 0 93 0
242383 1400 0 0 0 0 0 -367.5 -367.5 906.75 881.25 -365.25 -365.25 4282 16677597 0 93 0
242483 1400 0 0 0 0 0 -367.5 -367.5 876 864.75 -365.25 -366 4282 16677597 0 93 0
242583 1400 0 0 0 0 0 -366.75 -366 851.25 846 -365.25 -365.25 4282 16677597 0 93 0
242683 1400 0 0 0 0 0 -367.5 -366.75 830.25 829.5 -365.25 -365.25 4282 16677597 0 93 0
242783 1400 0 0 0 0 0 -367.5 -367.5 863.25 603.75 -365.25 -365.25 4282 16677598 0 93 0
242882 1400 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
242883 "" 0 0 0 0 0 -367.5 -367.5 2280 518.25 -365.25 -365.25 4283 16678145 0 93 0
242983 1400 0 0 0 0 0 -367.5 -367.5 1121.25 747 -366 -366 4282 16679731 0 93 0
243082 1400 0 0 0 0 0 -367.5 -367.5 "" "" "" "" "" "" "" "" ""
243083 "" "" "" "" "" "" "" "" 1098.75 635.25 -366 -366.75 4282 16681044 0 93 0
243182 1400 0 0 0 0 0 -367.5 -367.5 1412.25 577.5 -366 -366 4284 16682309 0 "" ""
243183 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 93 0
243282 1400 0 0 0 0 0 -367.5 -367.5 1144.5 642 -365.25 -366 4282 16683821 0 93 0
243382 1400 0 0 0 0 0 -368.25 -368.25 1206.75 636 -366 -365.25 4282 16685197 0 93 0
243482 1400 0 0 0 0 0 -368.25 -367.5 1263.75 633 -366 -366 4283 16686513 0 93 0
243582 1400 0 0 0 0 0 -367.5 -368.25 1251 629.25 -365.25 -365.25 4283 16687880 0 93 0
243682 0 0 0 0 0 0 -367.5 -367.5 1263.75 627 -365.25 -365.25 4283 16689230 0 94 0
243782 0 0 0 0 0 0 -367.5 -367.5 "" "" "" "" "" "" "" "" ""
243783 "" "" "" "" "" "" "" "" 1267.5 627.75 -366 -365.25 4283 16690589 0 94 0
243882 0 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
243883 "" "" 0 0 0 0 -366.75 -367.5 703.5 692.25 -366 -365.25 4282 16691859 0 94 0
243982 0 0 0 0 0 0 -367.5 -366.75 1013.25 1110 -365.25 -365.25 4281 16691938 0 94 0
244082 0 0 0 0 0 0 -368.25 -367.5 1011 1008.75 -365.25 -365.25 4283 16691935 0 94 0
244182 0 0 0 1400 0 0 -368.25 -368.25 976.5 977.25 -364.5 -365.25 4284 16691938 0 94 0
244282 0 0 0 1400 0 0 -367.5 -367.5 946.5 947.25 -365.25 -366 4284 16691938 0 "" ""
244283 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 94 0
244382 0 0 0 1400 0 0 -367.5 -367.5 921 921.75 -366 -365.25 4284 16691938 0 94 0
244482 0 0 0 1400 0 0 -367.5 -367.5 896.25 896.25 -366 -366 4284 16691938 0 94 0
244582 0 0 0 1400 0 0 -367.5 -367.5 "" "" "" "" "" "" "" "" ""
244583 "" "" "" "" "" "" "" "" 667.5 694.5 -365.25 -366 4284 16691938 0 94 0
244682 0 0 0 1400 0 0 -367.5 -367.5 500.25 1284 -365.25 -365.25 4284 "" "" "" ""
244683 "" "" "" "" "" "" "" "" "" "" "" "" "" 16691884 0 94 0
244782 0 0 0 1400 0 0 -368.25 -368.25 713.25 1791.75 -365.25 -366 4283 16690598 0 94 0
244882 0 0 0 1400 0 0 -368.25 -368.25 659.25 988.5 -365.25 -365.25 4284 16689237 0 94 0
244983 0 0 0 1400 0 0 -368.25 -367.5 564.75 1327.5 -365.25 -365.25 4283 16688023 0 94 0
245082 0 0 0 1400 0 0 -368.25 -368.25 631.5 1458 "" "" "" "" "" "" ""
245083 "" "" "" "" "" "" "" "" "" "" -365.25 -365.25 4282 16686613 0 94 0
245182 0 0 0 1400 0 0 -367.5 -367.5 "" "" "" "" "" "" "" "" ""
245183 "" "" "" "" "" "" "" "" 646.5 1056 -365.25 -365.25 4285 16685200 0 94 0
245282 0 0 0 1400 0 0 -367.5 -367.5 603.75 1258.5 -364.5 -365.25 4284 16683957 0 94 0
245382 0 0 0 1400 0 0 -367.5 -367.5 629.25 1366.5 -365.25 -366 4284 16682569 0 94 0
245482 0 0 0 0 0 0 -367.5 -368.25 636 1126.5 -365.25 -365.25 4285 16681174 0 95 0
245582 0 0 0 0 0 0 -367.5 -367.5 625.5 1249.5 -365.25 -365.25 4284 16679888 0 95 0
245682 0 0 0 0 0 0 -367.5 -367.5 643.5 705.75 -365.25 -365.25 4285 16678634 0 95 0
245782 0 0 0 0 0 0 -368.25 -368.25 958.5 855.75 -364.5 -365.25 4282 16678437 0 95 0
245882 0 0 0 0 0 0 -368.25 -367.5 888.75 866.25 -365.25 -365.25 4280 16678439 0 95 0
245982 1400 0 0 0 0 0 -367.5 -368.25 862.5 846 -365.25 -365.25 4281 16678439 0 95 0
246082 1400 0 0 0 0 0 -368.25 -368.25 836.25 832.5 -364.5 -364.5 4281 16678439 0 95 0
246182 1400 0 0 0 0 0 -367.5 -368.25 818.25 814.5 -365.25 -364.5 4281 16678439 0 95 0
246282 1400 0 0 0 0 0 -368.25 -368.25 797.25 797.25 -366 -365.25 4281 16678439 0 95 0
246382 1400 0 0 0 0 0 -368.25 -368.25 773.25 750.75 -364.5 -364.5 4281 16678439 0 95 0
246482 1400 0 0 0 0 0 -368.25 -367.5 1191.75 520.5 -365.25 -365.25 4281 16678446 0 95 0
246582 1400 0 0 0 0 0 -368.25 -368.25 2173.5 617.25 -365.25 -365.25 4282 16679395 0 95 0
246682 1400 0 0 0 0 0 -369 -369 1068.75 686.25 -365.25 -365.25 4281 16680888 0 95 0
246782 1400 0 0 0 0 0 -368.25 -368.25 1120.5 625.5 -365.25 -365.25 4281 16682190 0 95 0
246882 1400 0 0 0 0 0 -367.5 -368.25 1458 624 -365.25 -366 4282 16683519 0 95 0
246982 1400 0 0 0 0 0 -368.25 -367.5 1132.5 639 -365.25 -365.25 4281 16685019 0 95 0
247082 1400 0 0 0 0 0 -367.5 -368.25 1230.75 631.5 -364.5 -365.25 4282 16686371 0 95 0
247182 1400 0 0 0 0 0 -368.25 -368.25 1258.5 627.75 -364.5 -364.5 4282 16687710 0 95 0
247282 0 0 0 0 0 0 -367.5 -367.5 1266 625.5 -364.5 -366 4282 16689058 0 96 0
247382 0 0 0 0 0 0 -366.75 -367.5 1270.5 625.5 -365.25 -365.25 4282 16690415 0 96 0
247482 0 0 0 0 0 0 -368.25 -367.5 1270.5 626.25 -364.5 -365.25 4282 16691784 0 96 0
247582 0 0 0 0 0 0 -367.5 -367.5 646.5 1339.5 -364.5 -365.25 4281 16692913 0 96 0
247682 0 0 0 0 0 0 -367.5 -368.25 1080.75 978.75 -364.5 -365.25 4280 16692858 0 96 0
247782 0 0 0 1400 0 0 -367.5 -367.5 1022.25 959.25 -365.25 -366 4282 16692858 0 96 0
247882 0 0 0 1400 0 0 -368.25 -367.5 973.5 946.5 -365.25 -364.5 4282 16692860 0 96 0
247982 0 0 0 1400 0 0 -367.5 -368.25 933 920.25 -364.5 -364.5 4282 16692860 0 96 0
248082 0 0 0 1400 0 0 -368.25 -367.5 904.5 897.75 -364.5 -365.25 4282 16692860 0 96 0
248182 0 0 0 1400 0 0 -368.25 -367.5 879.75 876.75 -364.5 -365.25 4282 16692860 0 96 0
248282 0 0 0 1400 0 0 -367.5 -368.25 636 681.75 -364.5 -365.25 4282 16692859 0 96 0
248382 0 0 0 1400 0 0 -368.25 -367.5 425.25 1756.5 -364.5 -365.25 4282 16692628 0 96 0
248482 0 0 0 1400 0 0 -368.25 -368.25 834 1296.75 -365.25 -365.25 4283 16691086 0 96 0
248582 0 0 0 1400 0 0 -368.25 -368.25 626.25 1061.25 -365.25 -365.25 4282 16689799 0 96 0
248682 0 0 0 1400 0 0 -367.5 -367.5 579 1467 -364.5 -364.5 4282 16688569 0 96 0
248782 0 0 0 1400 0 0 -367.5 -367.5 639 1197.75 -364.5 -364.5 4283 16687108 0 96 0
248882 0 0 0 1400 0 0 -367.5 -367.5 635.25 1138.5 -365.25 -364.5 4284 16685745 0 96 0
248981 0 0 0 "" "" "" "" "" "" "" "" "" "" "" "" "" ""
248982 "" "" "" 1400 0 0 -367.5 -368.25 597.75 1380 -364.5 -365.25 4283 16684501 0 96 0
249081 0 0 0 1400 0 0 -367.5 -368.25 631.5 1204.5 -364.5 -365.25 4283 16683071 0 97 0
249181 0 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
249182 "" "" 0 0 0 0 -368.25 -368.25 624.75 1215.75 -365.25 -366 4283 16681742 0 97 0
249281 0 0 0 0 0 0 -367.5 -367.5 627.75 1244.25 -365.25 -365.25 4283 16680445 0 97 0
249381 0 0 0 0 0 0 -366.75 -366.75 1074.75 622.5 -365.25 -365.25 4284 16679288 0 97 0
249481 0 0 0 0 0 0 -367.5 -367.5 968.25 869.25 -365.25 -365.25 4281 16679237 0 97 0
249581 0 0 0 0 0 0 -367.5 -367.5 901.5 870.75 -364.5 -365.25 4278 16679239 0 97 0
249681 1400 0 0 0 0 0 -367.5 -367.5 871.5 849.75 -364.5 -365.25 4279 16679238 0 97 0
249781 1400 0 0 0 0 0 -368.25 -367.5 845.25 832.5 -365.25 -365.25 4279 16679238 0 97 0
249881 1400 0 0 0 0 0 -367.5 -368.25 821.25 816.75 -365.25 -365.25 4279 16679238 0 97 0
249981 1400 0 0 0 0 0 -366.75 -367.5 806.25 801.75 -365.25 -364.5 4279 16679238 0 97 0
250081 1400 0 0 0 0 0 -368.25 -367.5 993 564.75 -365.25 -365.25 4279 16679244 0 97 0
250181 1400 0 0 0 0 0 -366.75 -367.5 2064 638.25 -364.5 -365.25 4279 16680134 0 97 0
250281 1400 0 0 0 0 0 -367.5 -367.5 1053 681.75 -364.5 -365.25 4278 16681657 0 97 0
250381 1400 0 0 0 0 0 -367.5 -367.5 1112.25 624 -365.25 -364.5 4278 16682945 0 97 0
250481 1400 0 0 0 0 0 -366.75 -367.5 1471.5 613.5 -364.5 -364.5 4279 16684278 0 97 0
250581 1400 0 0 0 0 0 -368.25 -367.5 1111.5 639.75 -363.75 -365.25 4278 16685776 0 97 0
250681 1400 0 0 0 0 0 -367.5 -367.5 1236 628.5 -365.25 -365.25 4278 16687120 0 97 0
250781 1400 0 0 0 0 0 -368.25 -367.5 1266 625.5 -365.25 -364.5 4278 16688459 0 97 0
250881 1400 0 0 0 0 0 -367.5 -367.5 1272 624.75 -365.25 -364.5 4278 16689795 0 97 0
250981 0 0 0 0 0 0 -366.75 -367.5 1256.25 626.25 -365.25 -365.25 4278 16691172 0 98 0
251081 0 0 0 0 0 0 -367.5 -367.5 1266.75 625.5 -364.5 -364.5 4278 16692546 0 98 0
251181 0 0 0 0 0 0 -367.5 -366.75 652.5 1231.5 -366 -366 4278 16693751 0 98 0
251281 0 0 0 0 0 0 -367.5 -367.5 1052.25 1011.75 -365.25 -365.25 4276 16693758 0 98 0
251381 0 0 0 0 0 0 -367.5 -367.5 1011 981.75 -365.25 -365.25 4278 16693758 0 98 0
251481 0 0 0 1400 0 0 -367.5 -367.5 965.25 960 -365.25 -365.25 4278 16693760 0 98 0
251581 0 0 0 1400 0 0 -367.5 -367.5 936 933 -365.25 -365.25 4278 16693759 0 98 0
251682 0 0 0 1400 0 0 -367.5 -366.75 908.25 907.5 -364.5 -364.5 4278 16693759 0 98 0
251781 0 0 0 1400 0 0 -366.75 -366.75 885.75 885 -364.5 -364.5 4278 16693759 0 98 0
251881 0 0 0 1400 0 0 -366.75 -366.75 646.5 656.25 -365.25 -365.25 4278 16693759 0 98 0
251981 0 0 0 1400 0 0 -366.75 -367.5 456 1545 -364.5 -365.25 4277 16693579 0 98 0
252081 0 0 0 1400 0 0 -367.5 -366.75 818.25 1487.25 -364.5 -364.5 4278 16692096 0 98 0
252181 0 0 0 1400 0 0 -366.75 -367.5 633 1020 -364.5 -365.25 4278 16690806 0 98 0
252281 0 0 0 1400 0 0 -366.75 -367.5 570.75 1434.75 -365.25 -364.5 4278 16689574 0 98 0
252381 0 0 0 1400 0 0 -367.5 -366.75 638.25 1242 -365.25 -365.25 4278 16688127 0 98 0
252481 0 0 0 1400 0 0 -368.25 -368.25 638.25 1055.25 -365.25 -365.25 4280 16686743 0 98 0
252581 0 0 0 1400 0 0 -367.5 -367.5 576 1419.75 -364.5 -366 4278 16685519 0 98 0
252681 0 0 0 1400 0 0 -367.5 -366.75 635.25 1194 -365.25 -366 4279 16684055 0 98 0
252781 0 0 0 0 0 0 -367.5 -368.25 631.5 1149 -365.25 -365.25 4280 16682716 0 99 0
252881 0 0 0 0 0 0 -367.5 -367.5 616.5 1338 -364.5 -364.5 4279 16681459 0 99 0
252981 0 0 0 0 0 0 -367.5 -368.25 850.5 605.25 -364.5 -365.25 4280 16680186 0 99 0
253081 0 0 0 0 0 0 -367.5 -367.5 1014 883.5 -364.5 -364.5 4277 16680062 0 99 0
253181 0 0 0 0 0 0 -368.25 -368.25 930 893.25 -365.25 -365.25 4274 16680063 0 99 0
253281 1400 0 0 0 0 0 -367.5 -367.5 899.25 867.75 -364.5 -365.25 4275 16680063 0 99 0
253381 1400 0 0 0 0 0 -367.5 -367.5 864.75 852.75 -365.25 -366 4275 16680063 0 99 0
253481 1400 0 0 0 0 0 -367.5 -367.5 840.75 834 -365.25 -365.25 4275 16680062 0 99 0
253581 1400 0 0 0 0 0 -367.5 -367.5 816.75 813.75 -365.25 -365.25 4275 16680062 0 99 0
253681 1400 0 0 0 0 0 -367.5 -368.25 1063.5 548.25 -364.5 -364.5 4275 16680065 0 99 0
253781 1400 0 0 0 0 0 -367.5 -366.75 2151.75 612 -365.25 -366 4275 16680809 0 99 0
253881 1400 0 0 0 0 0 -367.5 -367.5 1052.25 678 -365.25 -365.25 4274 16682352 0 99 0
253981 1400 0 0 0 0 0 -367.5 -367.5 1113.75 624.75 -365.25 -366 4275 16683670 0 99 0
254081 1400 0 0 0 0 0 -367.5 -367.5 1464 610.5 -365.25 -366 4276 16684968 0 99 0
254181 1400 0 0 0 0 0 -368.25 -368.25 1140.75 639 -366 -366 4274 16686453 0 99 0
254281 1400 0 0 0 0 0 -366.75 -367.5 1206 631.5 -365.25 -366 4274 16687826 0 99 0
254381 1400 0 0 0 0 0 -367.5 -367.5 1268.25 627 -365.25 -366 4274 16689139 0 99 0
254481 1400 0 0 0 0 0 -366.75 -367.5 1268.25 626.25 -365.25 -365.25 4274 16690481 0 99 0
254581 0 0 0 0 0 0 -366.75 -366.75 1263.75 625.5 -365.25 -366 4274 16691842 0 100 0
254681 0 0 0 0 0 0 -367.5 -366.75 1272 626.25 -364.5 -366 4274 16693211 0 100 0
254781 0 0 0 0 0 0 -366.75 -367.5 1270.5 625.5 -365.25 -366 4274 16694570 0 100 0
254881 0 0 0 0 0 0 -366.75 -367.5 660 1387.5 -366 -366 4274 16695789 0 100 0
254981 0 0 0 0 0 0 -366.75 -366.75 1048.5 1026 -366 -365.25 4273 16695803 0 100 0
255081 0 0 0 1400 0 0 -367.5 -366.75 1020 999 -366 -366 4277 16695802 0 100 0
255181 0 0 0 1400 0 0 -367.5 -367.5 969 966 -365.25 -366 4277 16695804 0 100 0
255281 0 0 0 1400 0 0 -366.75 -367.5 938.25 936 -366 -366 4277 16695804 0 100 0
255381 0 0 0 1400 0 0 -366.75 -367.5 912 911.25 -365.25 -366 4277 16695804 0 100 0
255481 0 0 0 1400 0 0 -366.75 -366.75 887.25 886.5 -365.25 -365.25 4277 16695804 0 100 0
255581 0 0 0 1400 0 0 -366.75 -367.5 649.5 658.5 -365.25 -365.25 4277 16695804 0 100 0
255681 0 0 0 1400 0 0 -366.75 -366.75 455.25 1520.25 -365.25 -365.25 4276 16695680 0 100 0
255781 0 0 0 1400 0 0 -366.75 -367.5 816.75 1452 -366 -365.25 4277 16694219 0 100 0
255881 0 0 0 1400 0 0 -367.5 -367.5 644.25 1003.5 -366 -366 4277 16692921 0 100 0
255981 0 0 0 1400 0 0 -366.75 -367.5 568.5 1364.25 -366 -366 4275 16691699 0 100 0
256081 0 0 0 1400 0 0 -366.75 -366.75 635.25 1347 -366 -365.25 4275 16690249 0 100 0
256181 0 0 0 1400 0 0 -366.75 -367.5 635.25 1123.5 -365.25 -364.5 4277 16688856 0 100 0
256281 0 0 0 1400 0 0 -366.75 -367.5 607.5 1296.75 -366 -366 4276 16687615 0 100 0
256381 0 0 0 1400 0 0 -366.75 -367.5 627.75 1278.75 -366 -365.25 4276 16686248 0 101 0
256481 0 0 0 0 0 0 -367.5 -367.5 626.25 1169.25 -366 -366 4276 16684838 0 101 0
256581 0 0 0 0 0 0 -367.5 -366.75 624 1234.5 -366 -366 4276 16683537 0 101 0
256681 0 0 0 0 0 0 -367.5 -366.75 833.25 597 -365.25 -365.25 4277 16682403 0 101 0
256781 0 0 0 0 0 0 -367.5 -367.5 953.25 846.75 -366 -365.25 4275 16682355 0 101 0
256881 0 0 0 0 0 0 -367.5 -367.5 863.25 861 -366 -366 4272 16682359 0 101 0
256981 1400 0 0 0 0 0 -367.5 -367.5 845.25 844.5 -366 -366 4272 16682359 0 101 0
257081 1400 0 0 0 0 0 -367.5 -367.5 822 821.25 -365.25 -365.25 4272 16682359 0 101 0
257181 1400 0 0 0 0 0 -367.5 -366.75 806.25 804.75 -366 -366 4272 16682359 0 101 0
257281 1400 0 0 0 0 0 -366.75 -366.75 789 788.25 -365.25 -366 4272 16682359 0 101 0
257381 1400 0 0 0 0 0 -366.75 -366.75 1003.5 560.25 -365.25 -366 4272 16682371 0 101 0
257481 1400 0 0 0 0 0 -366 -366.75 2295.75 579.75 -366 -365.25 4272 16683266 0 101 0
257581 1400 0 0 0 0 0 -366.75 -367.5 1019.25 670.5 -365.25 -366 4272 16684812 0 101 0
257681 1400 0 0 0 0 0 -366.75 -367.5 1161 605.25 -366 -365.25 4272 16686100 0 101 0
257781 1400 0 0 0 0 0 -366.75 -367.5 1451.25 624 -366 -365.25 4274 16687433 0 101 0
257881 1400 0 0 0 0 0 -366.75 -366.75 1102.5 639.75 -365.25 -366 4272 16688942 0 101 0
257981 1400 0 0 0 0 0 -366 -367.5 1251.75 628.5 -365.25 -365.25 4273 16690272 0 101 0
258081 1400 0 0 0 0 0 -366.75 -366.75 1257.75 629.25 -365.25 -365.25 4273 16691598 0 101 0
258181 1400 0 0 0 0 0 -367.5 -366.75 1266.75 624.75 -364.5 -366 4273 16692960 0 101 0
258281 0 0 0 0 0 0 -366.75 -366.75 1267.5 623.25 -365.25 -365.25 4273 16694327 0 102 0
258381 0 0 0 0 0 0 -367.5 -367.5 1275 623.25 -365.25 -366 4273 16695692 0 102 0
258481 0 0 0 0 0 0 -367.5 -367.5 666 1379.25 -366 -365.25 4272 16696814 0 102 0
258581 0 0 0 0 0 0 -367.5 -368.25 1026.75 1000.5 -366 -366 4271 16696778 0 102 0
258681 0 0 0 0 0 0 -366.75 -367.5 986.25 968.25 -365.25 -366 4271 16696777 0 102 0
258780 0 0 0 "" "" "" "" "" "" "" "" "" "" "" "" "" ""
258781 "" "" "" 1400 0 0 -367.5 -367.5 949.5 942 -366 -366 4271 16696777 0 102 0
258880 0 0 0 1400 0 0 -366.75 -367.5 918.75 918 -365.25 -365.25 4271 16696778 0 102 0
258980 0 0 0 1400 0 0 -367.5 -366.75 893.25 892.5 -365.25 -365.25 4271 16696777 0 102 0
259080 0 0 0 1400 0 0 -367.5 -367.5 869.25 869.25 -365.25 -366.75 4271 16696777 0 102 0
259180 0 0 0 1400 0 0 -366.75 -367.5 645 654.75 -365.25 -365.25 4271 16696777 0 102 0
259280 0 0 0 1400 0 0 -366.75 -366.75 468.75 1462.5 -366 -366 4270 16696608 0 102 0
259380 0 0 0 1400 0 0 -367.5 -366.75 810 1505.25 -366 -366 4271 16695144 0 102 0
259480 0 0 0 1400 0 0 -367.5 -368.25 641.25 1015.5 -365.25 -366 4271 16693833 0 102 0
259580 0 0 0 1400 0 0 -366.75 -367.5 576 1428 -365.25 -366 4270 16692604 0 102 0
259680 0 0 0 1400 0 0 -367.5 -366.75 635.25 1288.5 -365.25 -366 4270 16691162 0 102 0
259780 0 0 0 1400 0 0 -367.5 -367.5 637.5 1095.75 -365.25 -365.25 4271 16689780 0 102 0
259880 0 0 0 1400 0 0 -367.5 -367.5 608.25 1278 -365.25 -365.25 4270 16688535 0 102 0
259980 0 0 0 1400 0 0 -367.5 -367.5 625.5 1247.25 -365.25 -364.5 4270 16687145 0 102 0
260080 0 0 0 0 0 0 -366.75 -367.5 624 1199.25 -365.25 -366 4270 16685769 0 103 0
260180 0 0 0 0 0 0 -367.5 -367.5 624.75 1236.75 -364.5 -365.25 4270 16684450 0 103 0
260280 0 0 0 0 0 0 -367.5 -367.5 1091.25 621 -365.25 -365.25 4271 16683337 0 103 0
260380 0 0 0 0 0 0 -367.5 -366.75 993.75 876.75 -365.25 -364.5 4268 16683304 0 103 0
260480 0 0 0 0 0 0 -367.5 -367.5 918 883.5 -364.5 -364.5 4265 16683305 0 103 0
260580 1400 0 0 0 0 0 -366.75 -368.25 887.25 859.5 -366 -365.25 4266 16683305 0 103 0
260680 1400 0 0 0 0 0 -367.5 -367.5 855 844.5 -365.25 -366 4266 16683304 0 103 0
260780 1400 0 0 0 0 0 -367.5 -367.5 826.5 822.75 -365.25 -365.25 4266 16683304 0 103 0
260880 1400 0 0 0 0 0 -366.75 -366.75 808.5 807.75 -365.25 -365.25 4266 16683304 0 103 0
260980 1400 0 0 0 0 0 -367.5 -367.5 792.75 790.5 -364.5 -365.25 4266 16683304 0 103 0
261080 1400 0 0 0 0 0 -367.5 -367.5 1062.75 542.25 -365.25 -364.5 4266 16683307 0 103 0
