CODESYS V3.5 SP11 Trace: Trace
C:\Users\hyd\TestStand\Codesys\LLC Stable Version\Stable TestStand LLC.project
Timestamp(ms) gMain.CR2052.X2.Pin02.Aout gMain.CR2052.X4.Pin02.Aout gMain.CR2052.X6.Pin02.Aout gMain.CR2052.X2.Pin05.Aout gMain.CR2052.X4.Pin05.Aout gMain.CR2052.X6.Pin05.Aout gTestStand.PPaddlesA.Pressure gTestStand.PPaddlesB.Pressure gTestStand.PCarriageA.Pressure gTestStand.PCarriageB.Pressure gTestStand.PArmA.Pressure gTestStand.PArmB.Pressure ArmEncoder.In CarriageEncoder.In TestStandMain.ArmTestStandController.OpenLoopParams.udiCycleCount TestStandMain.CarriageTestStandController.OpenLoopParams.udiCycleCount TestStandMain.PaddlesTestStandController.OpenLoopParams.udiCycleCount 
565127 920 0 0 0 0 0 -365.25 -366 324 2727 -366.75 -367.5 4247 16668241 0 224 0
565227 920 0 0 0 0 0 -366 -366 775.5 1763.25 -367.5 -366.75 4247 16668290 0 224 0
565327 920 0 0 0 0 0 -366 -366.75 561.75 765.75 -366.75 -367.5 4246 16668374 0 224 0
565427 920 0 0 0 0 0 -366 -366 715.5 566.25 -366.75 -366.75 4248 16668992 0 224 0
565527 920 0 0 0 0 0 -366 -366.75 1344 539.25 -366.75 -366.75 4248 16669660 0 "" ""
565528 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 224 0
565627 920 0 0 0 0 0 -366.75 -366.75 927.75 612 -366 -366.75 4247 16670629 0 224 0
565727 920 0 0 0 0 0 -366 -366 881.25 591.75 -367.5 -366.75 4246 16671484 0 224 0
565827 920 0 0 0 0 0 -366 -366 1104.75 553.5 -366.75 -366.75 4247 16672278 0 224 0
565927 920 0 0 0 0 0 -366.75 -366 866.25 595.5 -366.75 -366.75 4247 16673164 0 224 0
566027 920 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
566028 "" "" 0 0 0 0 -366.75 -366 984 576.75 -366.75 -367.5 4247 16673966 0 224 0
566127 920 0 0 0 0 0 -366 -365.25 967.5 584.25 -367.5 -367.5 4247 16674838 "" "" ""
566128 "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0 224 0
566227 920 0 0 0 0 0 -366 -366.75 902.25 586.5 -366.75 -367.5 4247 16675678 0 224 0
566327 920 0 0 0 0 0 -366.75 -366 1107 558 -367.5 -367.5 4247 16676471 0 224 0
566427 920 0 0 0 0 0 -366 -366 923.25 589.5 -367.5 -368.25 4247 16677347 0 224 0
566527 920 0 0 0 0 0 -366 -366 999.75 579.75 -367.5 -367.5 4247 16678164 0 224 0
566627 920 0 0 0 0 0 -366 -366 987.75 581.25 -367.5 -368.25 4247 16679006 0 224 0
566728 920 0 0 0 0 0 -365.25 -366 984 580.5 -367.5 -366.75 4247 16679835 0 224 0
566828 920 0 0 0 0 0 -366.75 -366.75 1035 576.75 -366.75 -366.75 4247 16680677 0 224 0
566928 920 0 0 0 0 0 -366 -366 954.75 582.75 -366.75 -367.5 4247 16681526 0 224 0
567028 920 0 0 0 0 0 -366.75 -366.75 1053.75 576 -366.75 -367.5 4247 16682335 0 224 0
567128 920 0 0 0 0 0 -366 -366.75 944.25 585 -366.75 -367.5 4247 16683195 0 224 0
567227 920 0 0 0 0 0 -366 -366 998.25 580.5 -367.5 -367.5 "" "" "" "" ""
567228 "" "" "" "" "" "" "" "" "" "" "" "" 4247 16684012 0 224 0
567327 920 0 0 0 0 0 -366 -366 1065.75 578.25 -367.5 -367.5 4247 16684842 0 224 0
567427 920 0 0 0 0 0 -366.75 -366 944.25 586.5 -367.5 -366.75 4247 16685703 0 224 0
567527 920 0 0 0 0 0 -366.75 -367.5 991.5 581.25 -366.75 -367.5 4247 16686522 0 224 0
567627 920 0 0 0 0 0 -367.5 -366.75 1008 579 -366.75 -367.5 4247 16687347 0 224 0
567727 920 0 0 0 0 0 -367.5 -366.75 1008 579.75 -366.75 -367.5 4247 16688186 0 224 0
567827 920 0 0 0 0 0 -366.75 -366.75 1000.5 580.5 -367.5 -368.25 4247 16689022 0 224 0
567927 920 0 0 0 0 0 -366.75 -366.75 970.5 582 -367.5 -367.5 4247 16689865 0 224 0
568027 920 0 0 0 0 0 -367.5 -366.75 1026.75 576 -367.5 -366.75 4247 16690684 0 224 0
568127 920 0 0 0 0 0 -366 -366 1009.5 582 -366.75 -367.5 4247 16691530 0 224 0
568227 920 0 0 0 0 0 -366.75 -366.75 975 584.25 -366.75 -367.5 4247 16692372 0 224 0
568327 920 0 0 0 0 0 -366.75 -366 1018.5 580.5 -366.75 -367.5 4247 16693190 0 224 0
568427 920 0 0 0 0 0 -367.5 -366.75 1005.75 582 -367.5 -366.75 4247 16694029 0 224 0
568527 920 0 0 0 0 0 -366.75 -367.5 986.25 583.5 -367.5 -367.5 4247 16694866 0 224 0
568627 920 0 0 0 0 0 -366.75 -366.75 1031.25 577.5 -366.75 -367.5 4247 16695689 0 224 0
568727 920 0 0 0 0 0 -367.5 -366.75 1060.5 579.75 -367.5 -368.25 4247 16696527 0 224 0
568827 920 0 0 0 0 0 -366.75 -366.75 1998.75 317.25 -368.25 -367.5 4247 16697071 0 224 0
568927 920 0 0 0 0 0 -366.75 -366.75 2895.75 262.5 -367.5 -367.5 4249 16697079 0 224 0
569027 0 0 0 759 0 0 -366.75 -366.75 2903.25 243 -366.75 -368.25 4249 16697079 0 224 0
569127 0 0 0 759 0 0 -367.5 -367.5 2910.75 231.75 -368.25 -368.25 4249 16697079 0 224 0
569227 0 0 0 759 0 0 -367.5 -366.75 2916 224.25 -367.5 -367.5 4249 16697079 0 224 0
569327 0 0 0 759 0 0 -366.75 -367.5 1694.25 533.25 -368.25 -367.5 4249 16697074 0 224 0
569427 0 0 0 759 0 0 -366.75 -366.75 1185.75 867.75 -367.5 -367.5 4249 16697065 0 224 0
569527 0 0 0 759 0 0 -366.75 -366.75 551.25 873 -367.5 -368.25 4249 16697050 0 224 0
569627 0 0 0 759 0 0 -366.75 -366.75 574.5 1104 -367.5 -367.5 4248 16696680 0 224 0
569727 0 0 0 759 0 0 -366 -366.75 597 818.25 -366.75 -367.5 4250 16696154 0 224 0
569827 0 0 0 759 0 0 -366.75 -366.75 560.25 1029.75 -367.5 -367.5 4250 16695748 0 224 0
569927 0 0 0 759 0 0 -366.75 -366.75 590.25 865.5 -366.75 -367.5 4250 16695282 0 224 0
570027 0 0 0 759 0 0 -366.75 -367.5 580.5 961.5 -366.75 -367.5 4250 16694884 0 224 0
570127 0 0 0 759 0 0 -366.75 -366.75 581.25 928.5 -367.5 -367.5 4250 16694453 0 224 0
570227 0 0 0 759 0 0 -366 -366.75 581.25 935.25 -367.5 -366.75 4250 16694033 0 224 0
570327 0 0 0 759 0 0 -367.5 -366 579.75 923.25 -367.5 -367.5 4250 16693603 0 224 0
570427 0 0 0 759 0 0 -366.75 -366.75 579.75 936 -367.5 -367.5 4250 16693179 0 224 0
570527 0 0 0 759 0 0 -366.75 -366 580.5 919.5 -367.5 -367.5 4250 16692750 0 224 0
570627 0 0 0 759 0 0 -366.75 -367.5 579 905.25 -366.75 -367.5 4250 16692330 0 224 0
570727 0 0 0 759 0 0 -366 -366 580.5 921.75 -367.5 -366.75 4250 16691904 0 224 0
570827 0 0 0 759 0 0 -366 -366 580.5 928.5 -368.25 -366.75 4250 16691480 0 224 0
570927 0 0 0 759 0 0 -366.75 -366 577.5 948 -366.75 -367.5 4250 16691058 0 224 0
571027 0 0 0 759 0 0 -366.75 -366.75 579 945.75 -366.75 -366.75 4250 16690625 0 224 0
571127 0 0 0 759 0 0 -366 -366.75 579 969.75 -367.5 -367.5 4250 16690215 0 224 0
571227 0 0 0 759 0 0 -366.75 -367.5 579.75 960.75 -367.5 -367.5 4250 16689789 0 224 0
571327 0 0 0 759 0 0 -366 -366 582 942.75 -367.5 -367.5 4250 16689369 0 224 0
571427 0 0 0 759 0 0 -366.75 -367.5 579.75 928.5 -367.5 -368.25 4250 16688935 0 224 0
571527 0 0 0 759 0 0 -366 -366.75 580.5 945 -367.5 -367.5 4250 16688517 0 224 0
571627 0 0 0 759 0 0 -366.75 -366.75 581.25 938.25 -367.5 -367.5 4250 16688088 0 224 0
571727 0 0 0 759 0 0 -366 -366.75 581.25 937.5 -367.5 -368.25 4250 16687662 0 224 0
571827 0 0 0 759 0 0 -366.75 -367.5 570 985.5 -367.5 -367.5 4250 16687248 0 224 0
571927 0 0 0 759 0 0 -366 -366.75 584.25 942 -368.25 -367.5 4249 16686806 0 224 0
572028 0 0 0 759 0 0 -366.75 -366.75 584.25 957.75 -367.5 -367.5 4250 16686384 0 224 0
572127 0 0 0 759 0 0 -366 -366 582.75 936 -368.25 -367.5 4250 16685956 0 224 0
572227 0 0 0 759 0 0 -366.75 -366 577.5 972 -368.25 -367.5 4250 16685545 0 224 0
572327 0 0 0 759 0 0 -366 -366.75 581.25 938.25 -367.5 -368.25 4250 16685106 0 224 0
572427 0 0 0 759 0 0 -366.75 -366 581.25 970.5 -367.5 -367.5 4250 16684697 0 224 0
572527 0 0 0 759 0 0 -366 -366.75 580.5 945 -367.5 -367.5 4250 16684259 0 224 0
572627 0 0 0 759 0 0 -366.75 -366.75 581.25 936 -368.25 -366.75 4250 16683836 0 224 0
572727 0 0 0 759 0 0 -366.75 -367.5 581.25 960 -367.5 -368.25 4250 16683420 0 224 0
572827 0 0 0 759 0 0 -366.75 -366.75 580.5 954 -368.25 -367.5 4250 16682989 0 224 0
572927 0 0 0 759 0 0 -366 -366.75 581.25 978 -367.5 -367.5 4250 16682577 0 224 0
573027 0 0 0 759 0 0 -367.5 -366.75 579.75 974.25 -367.5 -367.5 4250 16682156 0 224 0
573127 0 0 0 1400 0 0 -366.75 -366 582 977.25 -366.75 -366.75 4250 16681735 0 224 0
573227 0 0 0 1400 0 0 -366 -366.75 582.75 953.25 -368.25 -367.5 4250 16681304 0 224 0
573327 0 0 0 1400 0 0 -366.75 -366.75 582 957.75 -368.25 -367.5 4250 16680884 0 224 0
573427 0 0 0 1400 0 0 -366.75 -366.75 477.75 1572.75 -367.5 -368.25 4249 16680355 0 224 0
573527 0 0 0 1400 0 0 -366.75 -367.5 657.75 1140 -367.5 -367.5 4249 16678989 0 224 0
573627 0 0 0 1400 0 0 -366.75 -366.75 601.5 1043.25 -366.75 -367.5 4250 16677616 0 224 0
573727 0 0 0 0 0 0 -366.75 -366.75 538.5 1360.5 -367.5 -368.25 4249 16676322 0 225 0
573827 0 0 0 0 0 0 -366 -366.75 605.25 1065 -366.75 -366.75 4249 16674848 0 225 0
573927 0 0 0 0 0 0 -366.75 -366.75 592.5 1077.75 -367.5 -367.5 4250 16673491 0 225 0
574027 0 0 0 0 0 0 -366 -366.75 1094.25 642 -367.5 -367.5 4251 16672605 0 225 0
574127 0 0 0 0 0 0 -366.75 -366.75 879.75 810.75 -367.5 -366.75 4249 16672616 0 225 0
574227 1400 0 0 0 0 0 -366 -366 813.75 801.75 -367.5 -367.5 4248 16672617 0 225 0
574327 1400 0 0 0 0 0 -366 -366 780.75 774 -367.5 -367.5 4249 16672616 0 225 0
574427 1400 0 0 0 0 0 -366.75 -366.75 755.25 753 -367.5 -367.5 4249 16672616 0 225 0
574527 1400 0 0 0 0 0 -366 -366.75 733.5 732 -367.5 -367.5 4249 16672616 0 225 0
574627 1400 0 0 0 0 0 -366.75 -366.75 712.5 581.25 -367.5 -367.5 4249 16672616 0 225 0
574727 1400 0 0 0 0 0 -366 -366.75 2233.5 399 -366.75 -367.5 4250 16672862 0 225 0
574827 1400 0 0 0 0 0 -366 -366 1102.5 726 -367.5 -368.25 4248 16674432 0 225 0
574927 1400 0 0 0 0 0 -366.75 -366.75 1021.5 596.25 -367.5 -367.5 4249 16675799 0 225 0
575027 1400 0 0 0 0 0 -366 -366 1313.25 548.25 -366.75 -368.25 4249 16677122 0 225 0
575127 1400 0 0 0 0 0 -366 -366 1213.5 595.5 -367.5 -368.25 4249 16678599 0 225 0
575227 1400 0 0 0 0 0 -365.25 -366 1109.25 594.75 -367.5 -366.75 4249 16680021 0 225 0
575327 1400 0 0 0 0 0 -366 -366 1284.75 562.5 -367.5 -367.5 4249 16681350 0 225 0
575427 1400 0 0 0 0 0 -365.25 -366 1231.5 593.25 -367.5 -368.25 4249 16682789 0 225 0
575527 1400 0 0 0 0 0 -365.25 -366 1109.25 596.25 -367.5 -367.5 4249 16684241 0 226 0
575627 0 0 0 0 0 0 -366 -366 1191 582.75 -368.25 -367.5 4249 16685582 0 226 0
575727 0 0 0 0 0 0 -365.25 -365.25 1245 585.75 -366.75 -367.5 4249 16686975 0 226 0
575827 0 0 0 0 0 0 -366.75 -366 1159.5 591 -366.75 -366.75 4249 16688439 0 226 0
575927 0 0 0 0 0 0 -365.25 -366 615 899.25 -367.5 -367.5 4248 16689677 0 226 0
576027 0 0 0 0 0 0 -366 -366 1030.5 1015.5 -367.5 -367.5 4249 16689670 0 226 0
576127 0 0 0 1400 0 0 -366 -366 981 960.75 -367.5 -368.25 4249 16689670 0 226 0
576227 0 0 0 1400 0 0 -366 -366 924 923.25 -366.75 -367.5 4248 16689671 0 226 0
576327 0 0 0 1400 0 0 -366 -366.75 884.25 883.5 -367.5 -366.75 4248 16689671 0 226 0
576427 0 0 0 1400 0 0 -366.75 -366 852.75 851.25 -367.5 -367.5 4248 16689671 0 226 0
576527 0 0 0 1400 0 0 -366.75 -366.75 675 697.5 -367.5 -366.75 4248 16689671 0 226 0
576627 0 0 0 1400 0 0 -366 -366 487.5 1051.5 -367.5 -367.5 4248 16689661 0 226 0
576727 0 0 0 1400 0 0 -366 -366 702 1695 -366.75 -367.5 4247 16688601 0 226 0
576827 0 0 0 1400 0 0 -366 -366.75 613.5 960 -368.25 -368.25 4250 16687184 0 226 0
576927 0 0 0 1400 0 0 -366 -366 564 1206.75 -367.5 -368.25 4249 16685902 0 226 0
577027 0 0 0 1400 0 0 -366 -366.75 585.75 1329.75 -367.5 -368.25 4248 16684497 0 226 0
577127 0 0 0 1400 0 0 -365.25 -366.75 604.5 1028.25 -367.5 -367.5 4250 16683066 0 226 0
577227 0 0 0 1400 0 0 -365.25 -366 548.25 1239 -366.75 -367.5 4249 16681795 0 226 0
577326 0 0 0 1400 0 0 -366 -366 594.75 1234.5 -367.5 -367.5 4248 16680359 0 226 0
577426 0 0 0 0 0 0 -366 -366 597.75 1071.75 -367.5 -367.5 4249 16678978 0 227 0
577526 0 0 0 0 0 0 -366 -366 574.5 1341 -367.5 -366.75 4248 16677617 0 227 0
577625 0 0 0 0 0 0 -366.75 -366.75 605.25 "" "" "" "" "" "" "" ""
577626 "" "" "" "" "" "" "" "" "" 1029.75 -366.75 -367.5 4249 16676151 0 227 0
577726 0 0 0 0 0 0 -366 -366.75 1022.25 591.75 -367.5 -367.5 4249 16675042 0 227 0
577825 0 0 0 0 0 0 -366.75 -366 843 791.25 -367.5 -366.75 4247 16675036 0 227 0
577925 1400 0 0 0 0 0 -366 -366.75 789 781.5 -366.75 -366.75 4247 16675037 0 227 0
578025 1400 0 0 0 0 0 -366.75 -367.5 760.5 759 -366.75 -366.75 4248 16675037 0 227 0
578125 1400 0 0 0 0 "" "" "" "" "" "" "" "" "" "" "" ""
578126 "" "" "" "" "" 0 -366 -366 737.25 736.5 -367.5 -366.75 4248 16675037 0 227 0
578225 1400 0 0 "" "" "" "" "" "" "" "" "" "" "" "" "" ""
578226 "" "" "" 0 0 0 -366 -366.75 719.25 718.5 -367.5 -367.5 4248 16675037 0 227 0
578325 1400 0 0 0 0 0 -366 "" "" "" "" "" "" "" "" "" ""
578326 "" "" "" "" "" "" "" -366.75 652.5 602.25 -367.5 -367.5 4248 16675037 0 227 0
578426 1400 0 0 0 0 0 -366.75 -366.75 1882.5 356.25 -367.5 -367.5 4248 16675217 0 227 0
578525 1400 0 0 0 0 0 -366.75 -366.75 1254 780 -368.25 -368.25 4247 16676757 0 227 0
578625 1400 0 0 0 0 0 -366 -366.75 1041.75 600 -366.75 -368.25 4248 16678112 0 227 0
578725 1400 0 0 0 0 0 -367.5 -366.75 1204.5 553.5 -367.5 -367.5 4248 16679440 0 227 0
578825 1400 0 0 0 0 0 -366 -367.5 1248.75 590.25 -367.5 -367.5 4249 16680899 0 227 0
578925 1400 0 0 0 0 0 -366 -366 1100.25 600 -367.5 -367.5 4248 16682340 0 227 0
579025 1400 0 0 0 0 0 -366.75 -366 1168.5 584.25 -366.75 -367.5 4248 16683702 0 227 0
579125 1400 0 0 0 0 0 -366 -366.75 1276.5 583.5 -367.5 -367.5 4248 16685063 0 227 0
579225 0 0 0 0 0 0 -365.25 -366 1206.75 592.5 -367.5 -367.5 4249 16686511 0 228 0
579325 0 0 0 0 0 0 -366.75 -366.75 1149 587.25 -367.5 -367.5 4248 16687943 0 228 0
579425 0 0 0 0 0 0 -366 -365.25 1186.5 585 -367.5 -367.5 4248 16689308 0 228 0
579525 0 0 0 0 0 0 -366 -366.75 633.75 1347.75 -367.5 -366.75 4247 16690457 0 228 0
579625 0 0 0 0 0 0 -366 -367.5 1026.75 984 -367.5 -366.75 4249 16690402 0 228 0
579725 0 0 0 1400 0 0 -366.75 -366.75 969.75 946.5 -366.75 -366.75 4249 16690401 0 228 0
579825 0 0 0 1400 0 0 -366.75 -366.75 915 913.5 -366.75 -367.5 4248 16690402 0 228 0
579925 0 0 0 1400 0 0 -366 -366 875.25 873.75 -367.5 -367.5 4248 16690401 0 228 0
580025 0 0 0 1400 0 0 -366 -366.75 834.75 834 -367.5 -367.5 4248 16690402 0 228 0
580125 0 0 0 1400 0 0 -366 -366.75 804 809.25 -367.5 -367.5 4248 16690402 0 228 0
580225 0 0 0 1400 0 0 -366.75 -366.75 517.5 939.75 -366.75 -366.75 4248 16690400 0 228 0
580325 0 0 0 1400 0 0 -366.75 -366.75 572.25 2156.25 -366.75 -366.75 4247 16689624 0 228 0
580425 0 0 0 1400 0 0 -366 -366.75 630.75 948 -366.75 -366.75 4250 16688126 0 228 0
580525 0 0 0 1400 0 0 -366 -366.75 550.5 1206.75 -366.75 -367.5 4248 16686844 0 228 0
580625 0 0 0 1400 0 0 -366.75 -366 582.75 1322.25 -367.5 -366.75 4248 16685460 0 228 0
580725 0 0 0 1400 0 0 -366 -366 596.25 1041.75 -366.75 -367.5 4249 16684014 0 228 0
580825 0 0 0 1400 0 0 -366 -366 553.5 1242.75 -366.75 -368.25 4248 16682717 0 228 0
580925 0 0 0 1400 0 0 -366 -365.25 591.75 1268.25 -366.75 -367.5 4248 16681314 0 228 0
581025 0 0 0 0 0 0 -366 -365.25 601.5 1050 -366.75 -367.5 4249 16679906 0 229 0
581125 0 0 0 0 0 0 -366 -366 544.5 1330.5 -366.75 -366.75 4248 16678620 0 229 0
581225 0 0 0 0 0 0 -366 -366 599.25 1115.25 -366.75 -366.75 4248 16677170 0 229 0
581325 0 0 0 0 0 0 -365.25 -366 1159.5 608.25 -367.5 -366.75 4249 16676038 0 229 0
581425 0 0 0 0 0 0 -366 -366 905.25 851.25 -366.75 -366.75 4248 16676044 0 229 0
581525 1400 0 0 0 0 0 -366 -366 839.25 836.25 -366.75 -367.5 4248 16676045 0 229 0
581625 1400 0 0 0 0 0 -366 -366 805.5 804 -367.5 -367.5 4248 16676044 0 229 0
581725 1400 0 0 0 0 0 -366.75 -366.75 777 776.25 -366.75 -366.75 4248 16676044 0 229 0
581825 1400 0 0 0 0 0 -366 -366.75 753.75 753.75 -367.5 -366.75 4248 16676044 0 229 0
581925 1400 0 0 0 0 0 -366 -366.75 682.5 586.5 -367.5 -367.5 4248 16676044 0 229 0
582025 1400 0 0 "" "" "" "" "" "" "" "" "" "" "" "" "" ""
582026 "" "" "" 0 0 0 -366 -366 2098.5 364.5 -366.75 -366.75 4249 16676232 0 229 0
582125 1400 0 0 0 0 0 -366.75 -367.5 1131 754.5 -366.75 -366.75 4247 16677794 0 229 0
582225 1400 0 0 0 0 0 -366.75 -366.75 1005.75 594.75 -367.5 -366.75 4248 16679136 0 229 0
582325 1400 0 0 0 0 0 -366.75 -366.75 1252.5 564 -366.75 -367.5 4249 16680478 0 229 0
582425 1400 0 0 0 0 0 -366.75 -367.5 1251 588 -366.75 -367.5 4249 16681895 0 229 0
582525 1400 0 0 0 0 0 -366 -366.75 1133.25 590.25 -366.75 -366.75 4249 16683417 0 229 0
582625 1400 0 0 0 0 0 -366 -366.75 1181.25 584.25 -366.75 -366.75 4249 16684782 0 229 0
582725 1400 0 0 0 0 0 -366.75 -366.75 1229.25 581.25 -367.5 -367.5 4249 16686143 0 229 0
582825 1400 0 0 0 0 0 -366 -366.75 1188.75 587.25 -367.5 -367.5 4249 16687584 0 230 0
582925 0 0 0 0 0 0 -366.75 -366.75 1175.25 587.25 -366.75 -367.5 4249 16688993 0 230 0
583025 0 0 0 0 0 0 -366.75 -366.75 1185.75 584.25 -366.75 -367.5 4249 16690382 0 230 0
583125 0 0 0 0 0 0 -366.75 -366 625.5 769.5 -366.75 -367.5 4248 16691693 0 230 0
583225 0 0 0 0 0 0 -366.75 -366.75 1045.5 1023.75 -366.75 -367.5 4248 16691716 0 230 0
583325 0 0 0 0 0 0 -366.75 -366.75 983.25 957.75 -366.75 -367.5 4249 16691719 0 230 0
583425 0 0 0 1400 0 0 -366 -366.75 923.25 920.25 -366 -366.75 4248 16691719 0 230 0
583525 0 0 0 1400 0 0 -366 -366.75 882.75 881.25 -366.75 -367.5 4248 16691719 0 230 0
583625 0 0 0 1400 0 0 -366.75 -366.75 849 848.25 -367.5 -367.5 4248 16691719 0 230 0
583725 0 0 0 1400 0 0 -366 -366 675 697.5 -366.75 -366.75 4248 16691719 0 230 0
583825 0 0 0 1400 0 0 -366 -366 468 1142.25 -366.75 -366.75 4248 16691703 0 230 0
583925 0 0 0 1400 0 0 -366.75 -366.75 719.25 1635.75 -366.75 -367.5 4247 16690559 0 230 0
584025 0 0 0 1400 0 0 -366 -366 612 964.5 -366.75 -366.75 4249 16689170 0 230 0
584125 0 0 0 1400 0 0 -366 -366 562.5 1188 -366.75 -366.75 4248 16687880 0 230 0
584225 0 0 0 1400 0 0 -366.75 -366.75 589.5 1292.25 -366.75 -366.75 4248 16686495 0 230 0
584325 0 0 0 1400 0 0 -366 -366.75 598.5 1060.5 -366.75 -366 4249 16685045 0 230 0
584425 0 0 0 1400 0 0 -366.75 -366.75 559.5 1219.5 -366.75 -366.75 4248 16683767 0 230 0
584525 0 0 0 1400 0 0 -366.75 -366 588.75 1245.75 -366 -366 4248 16682353 0 230 0
584625 0 0 0 1400 0 0 -366.75 -366.75 592.5 1103.25 -366.75 -366.75 4249 16680954 0 230 0
584725 0 0 0 0 0 0 -366 -366 561 1240.5 -366.75 -366.75 4248 16679664 0 231 0
584825 0 0 0 0 0 0 -366.75 -367.5 585.75 1188.75 -367.5 -367.5 4248 16678223 0 231 0
584925 0 0 0 0 0 0 -366 -366.75 584.25 1154.25 -367.5 -367.5 4248 16676857 0 231 0
585025 0 0 0 0 0 0 -366.75 -366.75 1158 685.5 -366.75 -366.75 4250 16675973 0 231 0
585125 0 0 0 0 0 0 "" "" "" "" "" "" "" "" "" "" ""
585126 "" "" "" "" "" "" -366.75 -366.75 918 840 -367.5 -366.75 4248 16675988 0 231 0
585225 1400 0 0 0 0 0 -366.75 -367.5 847.5 827.25 -366.75 -367.5 4247 16675989 0 231 0
585325 1400 0 0 0 0 0 -366.75 -366.75 809.25 798 -366.75 -366.75 4248 16675988 0 231 0
585425 1400 0 0 0 0 0 -366.75 -366.75 776.25 774.75 -367.5 -367.5 4248 16675988 0 231 0
585525 1400 0 0 0 0 0 -366 -366 754.5 752.25 -366.75 -367.5 4248 16675988 0 231 0
585625 1400 0 0 0 0 0 -366 -366 669.75 605.25 -368.25 -366.75 4248 16675988 0 231 0
585725 1400 0 0 0 0 0 -366 -366.75 1617 381 -366.75 -367.5 4248 16676053 0 231 0
585824 1400 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
585825 "" 0 0 0 0 0 -366.75 -366 1459.5 786.75 -366.75 -366.75 4247 16677444 0 231 0
585924 1400 0 0 0 0 0 -365.25 -366 1017 606.75 "" "" "" "" "" "" ""
585925 "" "" "" "" "" "" "" "" "" "" -366.75 -366.75 4247 16678797 0 231 0
586024 1400 0 0 0 0 0 -366 -366 1188 561.75 -367.5 -366.75 4248 16680133 0 "" ""
586025 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 231 0
586124 1400 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
586125 "" "" 0 0 0 0 -366 -366.75 1273.5 585.75 -367.5 -367.5 4248 16681545 0 231 0
586224 1400 0 0 0 0 0 -366 -366.75 1131 592.5 -366.75 -367.5 4248 16683005 0 231 0
586324 1400 0 0 0 0 0 -366 -366.75 1161.75 586.5 -366 -367.5 4248 16684400 0 231 0
586424 1400 0 0 0 0 0 -366.75 -366 1218.75 574.5 -367.5 -366.75 4248 16685755 0 231 0
586524 0 0 0 0 0 0 -366.75 -366 1224 586.5 -367.5 -366.75 4248 16687158 0 232 0
586624 0 0 0 0 0 0 -366.75 -366.75 1161.75 588 -367.5 -367.5 4248 16688605 0 232 0
586724 0 0 0 0 0 0 -366.75 -366.75 1175.25 585 -366.75 -366.75 4248 16690006 0 232 0
586824 0 0 0 0 0 0 -366.75 -366.75 663 1420.5 -367.5 -367.5 4247 16691232 0 232 0
586924 0 0 0 0 0 0 -366 -366.75 1037.25 986.25 -367.5 -367.5 4249 16691189 0 232 0
587024 0 0 0 1400 0 0 -366 -366.75 973.5 952.5 -367.5 -367.5 4250 16691190 0 232 0
587124 0 0 0 1400 0 0 -366.75 -366.75 918 915.75 -367.5 -366.75 4249 16691191 0 232 0
587224 0 0 0 1400 0 0 -366 -366 877.5 876 -366.75 -366.75 4249 16691191 0 232 0
587324 0 0 0 1400 0 0 -366.75 -366 845.25 846 -366.75 -367.5 4249 16691191 0 232 0
587424 0 0 0 1400 0 0 -366 -366.75 661.5 678.75 -366.75 -367.5 4249 16691191 0 232 0
587524 0 0 0 1400 0 0 -366 -366.75 461.25 1138.5 -367.5 -367.5 4249 16691178 0 232 0
587624 0 0 0 1400 0 0 -366 -366.75 752.25 1557.75 -366.75 -367.5 4248 16690132 0 232 0
587724 0 0 0 1400 0 0 -366.75 -366.75 607.5 948 -367.5 -366.75 4250 16688718 0 232 0
587824 0 0 0 1400 0 0 -366 -366 561.75 1234.5 -367.5 -367.5 4249 16687422 0 232 0
587924 0 0 0 1400 0 0 -366 -366.75 585.75 1326 -366.75 -367.5 4249 16686024 0 232 0
588024 0 0 0 1400 0 0 -366 -366.75 602.25 1041 -366 -367.5 4250 16684598 0 232 0
588124 0 0 0 1400 0 0 -366.75 -366.75 556.5 1222.5 -367.5 -367.5 4249 16683317 0 232 0
588224 0 0 0 1400 0 0 -367.5 -366.75 594 1149.75 -366.75 -367.5 4249 16681880 0 232 0
588324 0 0 0 0 0 0 -366.75 -366.75 589.5 1112.25 -366.75 -367.5 4249 16680502 0 233 0
588424 0 0 0 0 0 0 -366 -366 559.5 1277.25 -366.75 -366.75 4249 16679209 0 233 0
588524 0 0 0 0 0 0 -366 -366 590.25 1158.75 -367.5 -366.75 4249 16677757 0 233 0
588624 0 0 0 0 0 0 -366.75 -366 929.25 572.25 -367.5 -366.75 4250 16676599 0 233 0
588723 0 0 0 0 0 0 -366 -366 926.25 817.5 -366 -366.75 4249 16676577 0 233 0
588823 1400 0 0 0 0 0 -366.75 -366.75 831 814.5 -366.75 -367.5 4248 16676577 0 233 0
588923 1400 0 0 0 0 0 -366 -366.75 797.25 789 -366.75 -367.5 4249 16676577 0 233 0
589023 1400 0 0 0 0 0 -366 -366 766.5 765.75 -366.75 -367.5 4249 16676577 0 233 0
